,SEASON_YEAR,GAME_MONTH,TEAM_NAME,TEAM_ABBREVIATION,L,W,win_%,GAME_MONTH_DATE,cumulative_win_%,opp_avg_cumulative_win_%,cluster,PLAYER_NAME_count,MIN_sum,MIN_mean,PTS_sum,PTS_mean,MIN_%
0,2000-01,2000-10,Atlanta Hawks,ATL,1.0,0.0,0.0,2000-10-01,0.5,0.5,0.0,9.0,211.61666666666667,23.512962962962963,78.0,8.666666666666666,0.8927717620587821
1,2000-01,2000-10,Atlanta Hawks,ATL,1.0,0.0,0.0,2000-10-01,0.5,0.5,1.0,1.0,25.41666666666667,25.41666666666667,4.0,4.0,0.10722823794121784
2,2000-01,2000-10,Charlotte Hornets,CHH,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,7.0,123.6,17.657142857142855,45.0,6.428571428571429,0.5503525046382189
3,2000-01,2000-10,Charlotte Hornets,CHH,0.0,1.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,100.98333333333332,33.661111111111104,61.0,20.333333333333332,0.44964749536178106
4,2000-01,2000-10,Chicago Bulls,CHI,1.0,0.0,0.0,2000-10-01,0.5,0.5,0.0,7.0,111.05,15.864285714285714,40.0,5.714285714285714,0.5051554207733131
5,2000-01,2000-10,Chicago Bulls,CHI,1.0,0.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,108.78333333333333,36.26111111111111,41.0,13.666666666666666,0.4948445792266869
6,2000-01,2000-10,Cleveland Cavaliers,CLE,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,9.0,180.04,20.004444444444445,70.0,7.777777777777778,0.8695904173106646
7,2000-01,2000-10,Cleveland Cavaliers,CLE,0.0,1.0,0.0,2000-10-01,0.5,0.5,1.0,1.0,27.0,27.0,8.0,8.0,0.1304095826893354
8,2000-01,2000-10,Dallas Mavericks,DAL,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,6.0,126.70333333333332,21.11722222222222,35.0,5.833333333333333,0.5279305555555555
9,2000-01,2000-10,Dallas Mavericks,DAL,0.0,1.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,113.29666666666667,37.76555555555556,62.0,20.666666666666668,0.47206944444444443
10,2000-01,2000-10,Detroit Pistons,DET,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,9.0,145.65,16.183333333333334,37.0,4.111111111111111,0.6491123820842309
11,2000-01,2000-10,Detroit Pistons,DET,0.0,1.0,0.0,2000-10-01,0.5,0.5,1.0,2.0,78.73333333333333,39.36666666666667,65.0,32.5,0.35088761791576917
12,2000-01,2000-10,Golden State Warriors,GSW,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,5.0,90.97666666666667,18.195333333333334,38.0,7.6,0.4682278263853148
13,2000-01,2000-10,Golden State Warriors,GSW,0.0,1.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,103.32333333333334,34.44111111111111,36.0,12.0,0.5317721736146852
14,2000-01,2000-10,Houston Rockets,HOU,1.0,0.0,0.0,2000-10-01,0.5,0.5,0.0,7.0,118.35,16.907142857142855,33.0,4.714285714285714,0.5432637135643792
15,2000-01,2000-10,Houston Rockets,HOU,1.0,0.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,99.5,33.166666666666664,56.0,18.666666666666668,0.45673628643562086
16,2000-01,2000-10,Indiana Pacers,IND,1.0,0.0,0.0,2000-10-01,0.5,0.5,0.0,7.0,141.07666666666668,20.153809523809525,41.0,5.857142857142857,0.6179306921296803
17,2000-01,2000-10,Indiana Pacers,IND,1.0,0.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,87.22833333333332,29.076111111111107,42.0,14.0,0.3820693078703196
18,2000-01,2000-10,Los Angeles Clippers,LAC,1.0,0.0,0.0,2000-10-01,0.5,0.5,0.0,7.0,133.18333333333334,19.026190476190475,44.0,6.285714285714286,0.6578579073022146
19,2000-01,2000-10,Los Angeles Clippers,LAC,1.0,0.0,0.0,2000-10-01,0.5,0.5,1.0,3.0,69.26666666666665,23.088888888888885,44.0,14.666666666666666,0.3421420926977854
20,2000-01,2000-10,Los Angeles Lakers,LAL,0.0,1.0,0.0,2000-10-01,0.5,0.5,0.0,9.0,161.7583333333333,17.973148148148145,46.0,5.111111111111111,0.6739930555555554
